"ProteinID"	"Diff.AABvsND"	"ProteinName"	"GeneName"	"nlogP.AABvsND"	"6289"	"6289_SEM"	"6234"	"6234_SEM"	"6238"	"6238_SEM"	"6318"	"6318_SEM"	"6339"	"6339_SEM"	"6158"	"6158_SEM"	"6167"	"6167_SEM"	"6184"	"6184_SEM"	"6267"	"6267_SEM"	"6175"	"6175_SEM"	"6245"	"6245_SEM"	"6247"	"6247_SEM"	"6325"	"6325_SEM"	"nlogP.T1DvsND"	"Diff.T1DvsND"	"Group"
"F5H2R5;F5H6Q0;F5H3P3;P52566;H0YGX7"	0.456650779360814	"Rho GDP-dissociation inhibitor 2"	"ARHGDIB"	0.635244746200213	20.97716	0.0478299999999994	20.6172966666667	0.188998420569532	18.8233566666667	0.334439748900224	20.0584633333333	0.0994289502330404	19.92453	0.0263668775802764	20.7822533333333	0.0437401174870136	21.2293766666667	0.142025705458945	19.707755	0.875584999999999	19.91624	1.11199	20.095615	0.292965000000001	20.1815866666667	0.25953649790433	19.7767866666667	0.55608897550462	22.2365833333333	0.144699957882202	0.978334669686981	0.634273097628636	"Below significance"
"F5H365;Q15436;G3V4V1;G3V1W4;G3V3G5;G3V2R6;G3V5X8;G3V4Q2;G3V5K1"	0.286772319248744	"Protein transport protein Sec23A"	"SEC23A"	0.303695427382121	20.11051	0.28504	19.95825	0.730593061651515	18.7529466666667	0.54984519958904	18.7411633333333	0.580548455007083	19.76305	0.0966442886741549	19.4366	0.875521410151307	19.5182433333333	0.394219908863625	20.60035	0.089360000000001	19.51953	0.232009999999999	18.21944	0.7029	19.5133033333333	0.0964371301821958	19.5862766666667	0.0993903654508043	20.0754566666667	0.206783140055255	0.061699823487981	0.057205109369185	"Below significance"
"F5H5P2;P12694;F5GXU9;M0R0C8"	-0.009519471062553	"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"	"BCKDHA"	0.008445421148332	19.984405	0.0192549999999994	20.8461766666667	0.0465570153443897	20.8833566666667	0.0664885316761057	19.7549766666667	0.509369040753143	19.2011966666667	0.385974200792978	20.85967	0.15751710711327	19.9582733333333	0.702845027355091	18.962085	0.574495000000001	20.79177	0.0469200000000001	17.87864	0.276479999999999	20.7389666666667	0.0815223348400778	19.66902	0.336711517078542	19.3320266666667	0.184970958921784	0.72625793989845	-0.501194636027019	"Below significance"
"F5H6E2;O00159;I3L204;I3L168;I3L3F5;I3L4D4;I3L501;I3L3Y6"	-0.670285194639177	"Unconventional myosin-Ic"	"MYO1C"	1.00988326674242	20.27497	1.1628	21.9386566666667	0.0568421270811633	21.7807833333333	0.0692088752336805	21.7101366666667	0.26029836024156	22.8211066666667	0.455747815219973	21.19748	0.28558596347393	21.40773	0.105277190312052	20.18358	0.86715	21.81186	0.238329999999999	21.820785	0.0439050000000005	21.6336466666667	0.283132682755708	20.6913933333333	1.08592527723801	21.7251	0.434165310720851	0.441183498020829	-0.360156717754546	"Below significance"
"F5H7S7;Q13576;E7EWC2;D6R939;E9PDT6"	-0.660444955977184	"Ras GTPase-activating-like protein IQGAP2"	"IQGAP2"	1.91837203926826	20.76202	0.13856	20.6989266666667	0.314213654611706	21.6430433333333	0.0593557277026498	20.97333	0.388880079501809	20.1549733333333	0.0512620315416566	20.37941	0.159102578965061	20.2998866666667	0.116505367162967	20.0655	0.633130000000001	20.563695	1.004185	20.944925	0.358645000000001	21.1391533333333	0.513037147203895	19.9872533333333	0.222859410491108	21.3105766666667	0.383983691725457	0.059760534741296	0.044900621686661	"Below significance"
"F6RFD5;P60981"	-0.085114766681006	"Destrin"	"DSTN"	0.073078024248147	21.73653	0.179550000000001	21.9676066666667	0.131810326648222	21.2580066666667	0.153175411574806	21.30445	0.329675001933723	22.5869766666667	0.173838804292303	22.8378133333333	0.215580905256266	20.6524166666667	1.1274824075543	21.142085	0.424175	22.002	0.435509999999999	22.868725	0.104225	21.77284	0.531227897830426	23.6600033333333	0.600673641348704	20.9937166666667	1.12274952143289	0.502139593271811	0.442145324888681	"Below significance"
"F6S8N6;A0A0A0MRJ6;H7BY58;P22061;H7C4X2;F8WDT3;F8WAV5;F8WAX2"	0.003874112689306	"Protein-L-isoaspartate O-methyltransferase;Protein-L-isoaspartate(D-aspartate) O-methyltransferase"	"PCMT1"	0.002999499476512	18.818785	0.126835000000002	20.84948	0.0675845783691323	19.4231866666667	0.204744970172923	18.9127966666667	0.717735181487187	18.84195	0.123288809846366	19.2319	0.522775766207017	20.0164666666667	0.686201983513439	18.154715	0.289565	19.990925	0.666425	19.0862	0.603589999999999	19.0259433333333	0.316541140155763	19.4089866666667	0.502529408636394	19.45688	0.386627787973567	0.180325455286745	-0.144197759174165	"Below significance"
"F6SDV2;Q9GZM7"	-0.622297620016429	"Tubulointerstitial nephritis antigen-like"	"TINAGL1"	1.28528342879613	20.50259	0.466150000000001	20.9315	0.33326753132181	21.1979666666667	0.112506247579609	21.0076266666667	0.206166198759911	22.23535	0.0869925220924192	21.01601	0.0564567527700036	21.12647	0.0776032235155222	19.92922	0.0380299999999991	21.26869	2.14792	22.13652	0.36318	22.6523266666667	0.0690597457117946	19.73483	0.543537110048615	21.6724966666667	0.271049644550793	0.519826552130319	0.432681333451043	"Below significance"
"F6TLX2;Q9HC38;I3L3Q4;I3L1I0"	1.32754645271907	"Glyoxalase domain-containing protein 4"	"GLOD4"	3.08370049629034	22.465325	0.0869950000000017	21.63021	0.167883090671256	20.6537233333333	0.159441776764365	20.23879	0.902037494472005	21.04716	0.0745367461949699	22.2287966666667	0.0968021005855645	22.7293533333333	0.0917150471720853	22.546515	0.015505000000001	22.20924	0.174339999999999	22.790675	0.0359650000000009	21.6973133333333	0.344470290462199	20.8450566666667	0.487301412725681	21.8902166666667	0.206156872739615	1.08781647691564	0.654727527073451	"Significant (AAB vs ND)"
"F6WFU6;H0Y8C3;Q9NZJ7"	-0.041168757847377	"Mitochondrial carrier homolog 1"	"MTCH1"	0.040983428655348	18.50839	0.0624400000000005	20.55538	0.378254024565503	18.99475	0.467442978376329	19.95635	0.125947145395732	19.2290666666667	0.431016503563894	20.2995	0.408345241554252	18.9026266666667	0.0635841364737398	19.44248	0.152940000000001	19.210045	0.428265	19.3713	0.6518	18.7968133333333	0.399059026600215	19.4540766666667	0.115759404273595	19.68349	0.0532925626455826	0.238815269055331	-0.167289166223433	"Below significance"
"F6WIT2;A6PVN5;Q15257;Q5T949;Q5T948;A6PVN9;A6PVN7;A6PVN8;C9IZ76;A6PVN6;B7ZBQ0;Q68CR8"	-0.252541451227096	"Serine/threonine-protein phosphatase 2A activator"	"PPP2R4"	0.435694858042894	21.755065	0.192674999999999	21.0760233333333	0.161095471934433	20.8613833333333	0.0866750099189172	20.64952	0.224393282059275	20.9307566666667	0.643021280112702	21.3795233333333	0.165988328338003	20.6171033333333	0.164820231801533	19.73149	0.00296999999999947	20.97527	0.339630000000001	21.22441	0.0226100000000002	20.9689766666667	0.183122404084748	20.6192966666667	0.632591177257828	21.2145	0.18895377715198	0.075161473944766	-0.04678287960234	"Below significance"
"F8VNT9;F8VV56;F8W022;F8VWK8;P08962"	-0.046910755218018	"Tetraspanin;CD63 antigen"	"CD63"	0.025275044342497	19.202025	0.776434999999999	22.5636433333333	0.189449259023213	22.0116433333333	0.0329019600902097	23.1469566666667	0.366404095789213	22.31219	0.106850071127725	23.1076766666667	0.246207921097415	22.5248066666667	0.0692895031331905	18.876215	0.118164999999999	22.68604	0.568029999999998	20.02645	0.21006	22.0339366666667	0.291838620778296	21.62329	1.45889104138497	21.13587	1.00356763709943	0.600244034220722	-0.65705685388474	"Below significance"
"F8VSA6;E9PS38;S4R3E9;E9PL57;Q15843"	-0.461914274427627	"NEDD8"	"NEDD8;NEDD8-MDP1"	0.773441300186175	20.06345	0.777200000000001	19.5891533333333	0.416515964413264	21.3083833333333	0.194259394996598	20.4098733333333	0.0682309622613592	19.9171266666667	0.223155728086414	19.632	0.0615140821275913	20.0577533333333	0.632051399922858	20.011895	0.692824999999999	19.55293	0.360019999999999	20.226015	0.154135	19.2028966666667	0.474776088078487	20.64891	0.192694280921879	19.2553433333333	0.314531644954491	0.841399637202875	-0.464261849721272	"Below significance"
"F8VU90;Q9NYL4;H0YHM7;E9PAR0"	-0.52341782100617	"Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase FKBP11"	"FKBP11"	1.33135124004445	24.41278	0.0122400000000003	23.79228	0.0637959609484281	23.9596666666667	0.121038648419053	23.9709233333333	0.578615902660055	22.86419	0.203763947089109	23.5954933333333	0.0786644689664763	22.92868	0.154936106938742	23.32219	0.29139	23.78422	0.906129999999999	24.945795	0.264904999999999	24.1194366666667	0.19861420562935	21.7317766666667	1.36919745170098	24.06097	0.0355897752170476	0.048500659606579	-0.062988258543467	"Below significance"
"F8VXB1;F8VUC5;F8W156;F8VYZ4;F8VVA7;P61923;F8W651;F8VXR1"	-0.061728689405655	"Coatomer subunit zeta-1"	"COPZ1"	0.046223196156012	21.344625	0.900655	20.9711033333333	0.18725359963904	20.52277	0.126129869182521	19.9247266666667	0.679677260895036	18.73953	0.166398594445185	20.45167	0.0314013285281586	20.91202	0.370810183651959	18.28445	0.253530000000001	20.714975	0.103265	19.8302	0.466610000000001	20.54528	0.134070832149776	19.4610733333333	0.500109295465613	19.69951	0.687990881649847	0.315135651795133	-0.276832262674969	"Below significance"
"F8VXI1;F8VRD8;Q9UI09;H0YID5"	0.286046482267832	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12"	"NDUFA12"	0.270300953734756	19.373315	0.385585000000001	20.48529	0.024789320953454	20.2326233333333	0.133449170389995	20.4897566666667	0.7808492003226	19.0351866666667	0.640456932466536	21.1505366666667	0.10187556696502	20.2456233333333	0.0751796560099721	18.450665	1.088785	20.88562	0.26163	19.314335	0.520415	20.3566833333333	0.0244382257493825	20.8879966666667	1.03158443461718	19.2952333333333	0.247486011883051	0.105748391670714	0.110185918353853	"Below significance"
"F8W031;F8VXJ7;Q9Y2B0;F8W1K5;F8VP03;H0YIH9;F8W1U5;H0YI18"	-0.021837779453822	"Protein canopy homolog 2"	"CNPY2"	0.050224005044036	22.04798	0.0616699999999994	22.8944766666667	0.0403231663494372	22.3946333333333	0.0468861491037355	22.74955	0.206785799883196	22.31711	0.266204170014922	22.60801	0.303705470700371	22.5095766666667	0.15686758857216	22.32705	0.254110000000001	22.591235	0.189674999999999	22.69498	0.542590000000001	21.9789433333333	0.147440276081914	22.41294	0.614560963398533	22.9925533333333	0.137923898380391	0.026037724479631	0.015352339971635	"Below significance"
"F8W062;P04054"	-0.433492539420961	"Phospholipase A(2);Phospholipase A2"	"PLA2G1B"	0.815362558908667	24.24724	0.0180400000000009	23.9402433333333	0.112739863451714	24.32473	0.128909375531806	23.9147633333333	0.253191878314539	22.4361233333333	0.081164766028397	23.1027166666667	0.328577544847146	23.86975	0.0546514559122931	22.89541	0.337259999999999	23.51036	0.471539999999999	23.316115	0.156345	23.5075733333333	0.743776067561856	20.9906233333333	1.00952582820407	21.1777366666667	1.12167303658914	1.93872156059916	-1.43522446496146	"Below significance"
"F8W1A4;P54819;G3V213;F8VZG5;F8VY04;F8VPP1"	-0.010079141647097	"Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed"	"AK2"	0.027974039793106	21.840445	0.109585000000001	22.0312566666667	0.0914214563315293	22.13077	0.0110817387324072	22.0768533333333	0.0638628641004395	21.67841	0.0936321335511125	21.8586966666667	0.0359211916716451	22.2507666666667	0.0804895523931177	21.90652	0.572279999999999	22.008635	0.605414999999999	22.29795	0.0175000000000001	21.9692966666667	0.101374942718164	21.24117	0.915227016810583	21.96649	0.264325569957455	0.106732684052677	-0.064415954408194	"Below significance"
"F8W1N5;F8VZJ2;F8VNW4;F8W0W4;H0YHX9;Q13765;E9PAV3"	0.302466543893964	"Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form"	"NACA"	0.370684525761055	19.984715	0.984444999999999	19.09903	0.312893292992994	18.9445233333333	0.246109804513713	19.8896533333333	0.524348184775896	20.51634	0.333742763417176	19.7222966666667	0.164998726493401	19.2982166666667	0.491867160939934	20.861555	0.154555	19.811995	1.115745	21.642005	0.00277499999999975	18.8261233333333	0.110745719606272	19.4705666666667	0.392384798904227	20.9312333333333	0.114630441031652	0.335891374142015	0.306426888420468	"Below significance"
"F8W1R7;G3V1V0;P60660;J3KND3;G8JLA2;B7Z6Z4;F8VPF3;G3V1Y7;F8VZU9;F8W180;H0YI43;F8W1I5;P14649;F8VXL3"	0.031323478335423	"Myosin light polypeptide 6"	"MYL6"	0.086421691510579	24.8627	0.00936000000000092	24.2776266666667	0.0415548538413722	24.4750066666667	0.0756526744037801	24.9704866666667	0.243768596715091	24.4351833333333	0.0261702415816981	24.4469366666667	0.16221213850319	24.8445466666667	0.0464140303260887	24.54915	0.38692	24.759345	0.178564999999999	25.056525	0.195634999999999	24.7480866666667	0.190480510055783	23.0261233333333	0.474034056734792	25.55629	0.0856719067139279	0.001304694281314	0.001135235741025	"Below significance"
"F8W6I7;P09651;F8VZ49;Q32P51;F8VTQ5;F8W646;F8VYN5;H0YH80"	-0.240310018024747	"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A1-like 2"	"HNRNPA1;HNRNPA1L2"	0.688509271042386	25.13624	0.154949999999999	24.67101	0.0108739873091705	24.7617966666667	0.177374145178427	24.35253	0.264707028681396	24.9842433333333	0.0188612851571089	24.4614533333333	0.149677477746134	24.8570033333333	0.0725162734226672	23.918525	0.677465	24.67463	0.172360000000001	24.38129	0.0769100000000016	24.5954666666667	0.110645924963873	25.4198166666667	0.406546583650358	24.9951633333333	0.129726996719179	0.253549962082834	0.10221408662342	"Below significance"
"F8W7C6;A0A087WV22;H7C123;H7C2C5;Q96L21"	-0.459477258107018	""	"RPL10"	1.76777745223696	22.22721	0.0962399999999999	23.4019666666667	0.0516721957256627	23.3910866666667	0.135824442367508	23.7305433333333	0.00807563069432501	23.24781	0.040417702804588	22.66818	0.12520945704432	22.84625	0.105478239936017	22.69934	0.0973199999999999	23.138695	0.206735	22.735515	0.185335	23.17593	0.0188477116206012	22.5456366666667	1.01335526610584	23.2896433333333	0.146228702646839	0.626438686469029	-0.3161362466358	"Below significance"
"F8W7Q4;Q96A26;E9PH05"	-0.008680812896241	"Protein FAM162A"	"FAM162A"	0.010211478689578	22.140475	0.172124999999999	21.4927	0.0267782753987886	21.8237766666667	0.0990075893275075	22.0983433333333	0.139282439947675	20.4631366666667	0.320289536426722	21.1983466666667	0.0994502177529595	21.3604333333333	0.123164344993906	22.57219	0.67043	21.74433	0.55509	20.62756	0.728769999999999	21.65018	0.388393214453256	21.29566	0.759087397010384	21.6681066666667	0.359813211047682	0.147646749983292	-0.115647202446347	"Below significance"
"F8W914;Q9NQC3;H7C106"	0.311136215452166	"Reticulon;Reticulon-4"	"RTN4"	0.255356871412976	19.700535	0.357775	23.4263333333333	0.129333470833261	23.3588566666667	0.131821685916157	23.7123966666667	0.265833676217125	23.2362833333333	0.590695725855913	23.67291	0.117931343303353	23.13624	0.0207194497996449	22.41853	0.895569999999999	23.51749	0.119950000000001	22.54459	0.112349999999999	22.6484633333333	0.147142681586427	24.1297966666667	0.604647565179732	22.5695733333333	0.432677875727943	0.114836145306976	0.143995148794993	"Below significance"
"F8WAW4;F1LLU7;C9JB63;A0A0C4DGA2;O75521;F8W6J1"	-0.078520789978995	"Enoyl-CoA delta isomerase 2, mitochondrial"	"ECI2"	0.092944392786266	19.61245	0.277369999999999	19.38916	0.303568142322829	18.6509366666667	0.325365206567089	19.3630666666667	0.408149303782057	20.2045533333333	0.469585184048409	18.85831	0.240055686872858	19.66587	0.494610817747989	19.975435	0.283334999999999	19.605695	0.947775	19.65205	0.196619999999999	19.3496966666667	0.804352384765394	19.2401233333333	0.336516472619758	19.6715566666667	0.446611037792146	0.157061639127984	0.121472767421178	"Below significance"
"F8WCF6;P59998;F8WDD7;H7C0A3;A0A0A6YYG9;R4GN08;F8WE39"	-0.295844850086031	"Actin-related protein 2/3 complex subunit 4"	"ARPC4-TTLL3;ARPC4"	0.876508744088265	22.666455	0.290744999999999	22.7568066666667	0.0096774124181576	22.8510266666667	0.072567300793432	22.8423833333333	0.180932026493684	23.0723633333333	0.0421128770224872	23.20715	0.138281611334745	22.03906	0.0271697632182054	21.969975	0.104795000000001	22.67569	0.633559999999999	22.619335	0.119714999999999	22.8595333333333	0.302617915108218	22.0875033333333	1.3894252496906	23.2122633333333	0.21137762183143	0.279309190838747	-0.203488962990896	"Below significance"
"G3V0I5;P49821;B4DE93;E9PQP1;E9PMX3;E9PPS5;E9PJL9;E9PLC6;E9PPR0;H0YD04;H0YE81"	-0.697017821054608	"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"	"NDUFV1"	0.778006546655931	20.884235	1.278215	20.65551	0.801178812687904	19.53733	0.85702135171768	20.1838933333333	0.613637099876176	20.14982	0.736249457249375	18.6401633333333	0.193573677991382	20.4874166666667	0.173472804048485	20.016585	0.313025	19.823665	1.360375	18.89893	0.53308	21.2634333333333	0.021432026139505	20.4297833333333	0.164630124251642	19.4870133333333	0.401718854189234	0.022750660350518	-0.028934047335667	"Below significance"
"G3V153;A0A087X082;Q14444;E9PLA9"	-0.167639868600027	"Caprin-1"	"CAPRIN1"	0.230290684588242	19.583885	0.125745	20.3638433333333	0.0890256959784341	19.9681533333333	0.0687786387219497	18.3976866666667	0.158594882781395	19.7161366666667	0.0504292740159703	19.8189333333333	0.230961233134722	19.27417	0.573550764972029	18.880895	0.345464999999999	19.64961	0.26816	19.43066	0.155159999999999	19.90935	0.14377006515034	19.6282433333333	0.653281463748803	19.05764	0.384143292145002	0.152491061088912	-0.105144478025888	"Below significance"
"G3V158;E9PPM8;Q9Y315"	0.119180361429851	"Deoxyribose-phosphate aldolase"	"DERA"	0.161752337452328	18.746255	1.003885	19.42697	0.0648126746863604	19.1225433333333	0.0756639573670617	20.2507333333333	0.328602629951605	18.7588533333333	0.509131800366511	19.16859	0.099932110955388	19.4840333333333	0.252318886090157	19.629565	0.527685	19.56625	0.0300399999999996	19.192185	0.388565	19.4317666666667	0.235666075506095	19.8095333333333	0.251933445995388	19.7426433333333	0.244979405551659	0.52992456996036	0.279864947001141	"Below significance"
"G3V1C3;Q9BZZ5;E9PQK6;H0YER7"	-0.479577851673913	"Apoptosis inhibitor 5"	"API5"	1.0630650887849	21.41464	0.0291599999999992	21.45398	0.203727887470845	21.4032933333333	0.016631440440056	21.1889833333333	0.152537138465068	21.07644	0.273636783407007	21.4140533333333	0.108150432936925	20.54495	0.459884324694809	20.190945	1.325535	21.19372	0.0705299999999997	20.93086	0.284280000000001	20.96093	0.14793924777872	20.69928	0.53451447747777	21.10098	0.119479649034191	1.50560319360687	-0.349017029716855	"Below significance"
"G3V1D4;Q9NUP9;H0YIA8;O14910;J3KN23;H0YI92;Q9HAP6"	0.066451996091814	"Protein lin-7 homolog C;Protein lin-7 homolog A"	"LIN7C;LIN7A"	0.053480038001628	18.742195	0.0939549999999993	20.5700533333333	0.911001045925732	18.5549466666667	0.185017373628652	19.55985	0.443882554549437	19.8131333333333	0.29959861717156	19.7779066666667	0.879845957527667	19.3561233333333	0.319076779335493	18.82446	0.202219999999999	19.842095	1.191055	18.33026	0.113300000000001	19.40483	0.439034412204784	20.51793	0.960867525572595	19.8679266666667	0.118679685194129	0.049580191221758	0.058514140901114	"Below significance"
"G3V1Q4;E7ES33;E7EPK1;Q16181;H0Y3Y4;Q5JXL7"	0.141680475265261	"Septin-7"	"7-Sep"	0.322127194840925	23.010735	0.167515	22.3085333333333	0.000641413369918872	22.3178366666667	0.0494379120154211	22.5209933333333	0.213445470970404	22.7206266666667	0.17786643465752	22.9466066666667	0.073216468168788	22.41323	0.0579041665167534	22.585585	1.106415	22.79168	0.13485	22.259615	0.265924999999999	22.58257	0.0676755280733006	21.3649033333333	1.40041327443406	22.8746033333333	0.075265002122131	0.320802360074779	-0.24115194593157	"Below significance"
"G3V203;J3QQ67;Q07020;F8VYV2;A0A075B7A0;H0YHA7;F8VUA6;F8VXR6"	-0.458103391859268	"60S ribosomal protein L18"	"RPL18"	1.69925845323845	23.153615	0.179855	23.7542566666667	0.012611848045038	23.6361366666667	0.0677134330182064	24.5173433333333	0.304854721702722	23.7208866666667	0.0850055875287685	23.5366133333333	0.119260679372728	23.2046433333333	0.127743366472697	23.1442	0.27331	23.719895	0.159435	22.819725	0.571665000000001	22.9933766666667	0.286791417894222	24.5502833333333	0.95022284504449	23.5923933333333	0.0556805299104733	0.318974793103461	-0.222260475158691	"Below significance"
"G3V279;P84090"	-0.245870696173775	"Enhancer of rudimentary homolog"	"ERH"	0.16300001563686	19.76252	1.2572	19.2596766666667	0.0652089169089972	18.9370933333333	0.0499413687348587	21.66866	1.25758851569184	19.20498	0.426815911605929	18.7210566666667	0.136905410695771	19.3739166666667	0.238954371957865	20.709815	1.972835	20.07905	0.0945400000000003	20.44666	2.1506	19.2686366666667	0.454931437850194	19.1658533333333	0.24938465298499	21.3653566666667	1.08370277114058	0.183785500384606	0.271992842356365	"Below significance"
"G3V2A6;G3V5B7;G3V383;G3V5S0;G3V392;G3V5G0;G3V2I9;G3V5H8;G3V4S9;Q9UN36;G3V4X3;G3V5B5;G3V239;G3V5P9;G3V5D7;G3V420;G3V2S0;G3V3C3;G3V2Y3;G3V5G7;A0A0E3D6M8;G3V552;G3V3X3;G3V3P6;G3V237;H0YJ56;G3V4T9;G3V2T2;G3V5A6;G3V280;G3V3P1;G3V5V9;G3V3D5;G3V3X2;G3V285;G3V4S2;G3V271;G3V358;G3V5L7;G3V578;H0YJT9;A0A0A0MS87"	0.134518229772173	"Protein NDRG2"	"NDRG2"	0.251194707172638	19.626485	0.190945000000001	18.8592233333333	0.193161982313061	19.2625666666667	0.261906526349468	18.79343	0.423815331994175	19.3687566666667	0.486624996149785	19.1186766666667	0.0484170425688217	19.29094	0.21864393253263	19.504815	0.706815000000001	19.60526	0.279919999999999	19.617015	0.0331850000000014	19.5007333333333	0.171901112788073	19.47145	0.121394459099252	19.3299766666667	0.0920778178740379	1.19863769225008	0.351791041237966	"Below significance"
"G3V2S6;Q9Y5K8;H0YJS0;G3V559;H0YJ55;H0YJH8;G3V5S7;G3V3T8;G3V2V6"	-0.455934812152197	"V-type proton ATPase subunit D"	"ATP6V1D"	0.642532126629943	19.183695	0.224215000000001	20.5709233333333	0.131226550963506	19.3345933333333	0.460155429731206	18.93546	0.536391557073748	19.1708033333333	0.333966602438694	19.1780866666667	0.342258916140657	18.1750833333333	0.573549733308087	19.428835	0.361865	19.65969	0.43576	19.19239	0.0351700000000008	18.7491533333333	0.320830683815899	20.20308	0.936797709807192	18.7891966666667	0.59242785530767	0.257332415208077	-0.221255801972891	"Below significance"
"G3V4F7;P61011"	-0.137054261707124	"Signal recognition particle 54 kDa protein"	"SRP54"	0.123298631875382	19.48306	0.57371	20.20848	0.664518923056372	20.8913033333333	0.310077291780256	20.10517	0.367048407207187	19.8491733333333	0.417896699529653	19.87992	0.483216069372698	20.6834	0.940679188831134	18.73187	0.406320000000001	21.282215	0.301085	20.22715	0.525720000000001	21.2183866666667	0.205459199869733	20.4122666666667	0.788821557373895	19.8554166666667	0.68330430200932	0.538403178282907	0.389281295594717	"Below significance"
"G3V5X4;A0A0A0MRE3;Q8WXH0"	0.06488957480779	"Nesprin-2"	"SYNE2"	0.111080991325946	18.77954	0.0934600000000003	19.3100966666667	0.132759926224412	19.5058766666667	0.240200194999458	18.96346	0.358256029677101	18.7305933333333	0.0937863196017652	19.52783	0.211669023792649	19.4054933333333	0.0306530098214045	18.12467	0.275070000000001	19.34456	0.109689999999999	19.190355	0.338574999999999	19.6155233333333	0.391040985802995	19.34819	0.517259998195621	19.8760166666667	0.206576104969681	1.460509695233	0.451713811783563	"Below significance"
"G3V5Z7;P60900;G3V295;G3V3I1;G3V3U4;H0YJC4;G3V4S5;G3V2S7"	-0.391696369837202	"Proteasome subunit alpha type;Proteasome subunit alpha type-6"	"PSMA6"	0.892566251923251	22.033505	0.201054999999998	22.61106	0.046576445048257	22.3778733333333	0.114906994468474	22.7913533333333	0.205421465069041	22.43835	0.0690647891475819	22.9384566666667	0.140387429201399	21.74381	0.220239031584625	21.255105	0.852815	22.340565	0.100955000000001	22.001775	0.456915	22.0082533333333	0.220099107701761	22.2103966666667	1.15110402687063	22.4755433333333	0.0874307467529455	0.51072102457239	-0.269570532299223	"Below significance"
"G3XA86;Q9Y2Z9;G3V2L5;G3V4A6;G3V434;A0A0D9SFJ1"	0.834282693408785	"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial"	"COQ6"	0.384655273988719	20.07549	0.98273	21.322	0.0695230446207109	20.5014733333333	1.07001782353276	19.05726	0.188110491289916	18.6816133333333	0.112891206674587	23.45502	2.92510459174255	19.02211	0.805540656205508	19.124995	0.172065	19.79723	1.28295	18.67544	0.0375899999999998	20.0541966666667	0.14900200270839	20.9906333333333	1.15613787624045	19.3129733333333	0.650141095361444	0.127063496261763	-0.172121388571604	"Below significance"
"G3XAI2;P07942;E7EPA6"	0.269617822435166	"Laminin subunit beta-1"	"LAMB1"	0.822408873846739	24.129795	0.279455	23.99476	0.0719690748400544	24.1582566666667	0.0235812710523507	24.2572033333333	0.328479857035067	23.5129633333333	0.137936394077528	24.5464533333333	0.110034991757673	23.7274066666667	0.209990529971658	24.634625	0.176114999999999	24.826795	0.472315	23.535015	0.038335	24.71892	0.140746897656751	23.5593566666667	0.649582697463875	24.3790633333333	0.0989171884850047	0.367936675075651	0.193013350168865	"Below significance"
"G3XAN4;Q15629"	-0.77130737001934	"Translocating chain-associated membrane protein 1"	"TRAM1"	1.28498335054941	18.855705	0.175015	20.4762633333333	0.305626039484713	20.0493	0.860014245831621	20.40088	0.409503805598922	19.5250633333333	0.118287692418856	19.7047433333333	0.572558441568291	19.3596766666667	0.32007783143757	18.194325	0.0986049999999992	19.57778	0.701919999999999	19.287065	0.0347249999999999	19.85651	0.466589280952746	19.05042	0.365955514099733	19.3596766666667	0.602494206454395	0.768631020378145	-0.462145442054386	"Below significance"
"G5E972;P42167;H0YJH7;P42166"	0.093524009462385	"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin;Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin"	"TMPO"	0.139018197098921	20.59595	0.12664	21.16426	0.291180790804156	21.2473366666667	0.203427255985469	20.0444766666667	0.34335782707128	21.19664	0.0674852178875736	21.0020633333333	0.092788824279172	21.1124366666667	0.454163768051912	20.322885	0.540975	21.715825	0.0526350000000004	21.348895	0.138685000000001	21.4013266666667	0.222575842080352	20.5317866666667	0.733452051019318	20.42997	0.637195573143234	0.124123808284881	0.095097201211111	"Below significance"
"G5E9W7;G5E9V5;P82650;C9J5D8;H7C5L9;H7C5F2;H7C5H3"	-0.238524603465248	"28S ribosomal protein S22, mitochondrial"	"MRPS22"	0.456819781715257	19.82609	0.28448	18.8512166666667	0.20127305535295	19.2590866666667	0.379159553588958	19.23767	0.294040789233965	19.3416666666667	0.420009850135817	18.69924	0.070003208735981	19.5653833333333	0.412861768203892	18.992945	0.534865	18.968405	0.502745000000001	18.80129	0.0370000000000008	18.4663633333333	0.339412318688903	19.4894633333333	0.383640737206627	19.3420033333333	0.483896174894757	0.343974246956443	-0.185192698524112	"Below significance"
